Very boring airport  food was not very tasty  no shops where I was waiting,bru
Bad Airport Long Ways,bru
Big,bru
Always have to wait too long for bags. 40 mins today.,bru
it happens (never to me) that some bags are dropped to the wrong lane... you need to look around  I like this airport  it is clean  well maintained  all information easily available for the traveler  just the traffic by security check is really bad,bru
Mine too. :-),bru
BRU has always been my airport,bru
Brussels airport is a very clean airport with a lot of duty free space.,bru
My suitcase stayed in Brussels. I got it 10 days later!,bru
We had to wait 25 min. in the aircraft until the staff moved the finderdock to the door.,bru
Big airport and a little confusing  not well signed. But nice and clean.,bru
Avec Thierry et Robin puis Thierry au Gershwin,bru
Dirty airport,bru
Aéroport belge.,lgg
nice airport   nice planes ! :),lgg
Nice airport   nice planes,lgg
It's a small airport. Fast check-in. The Security check took 5 min. there's a small lounge at the gate. Overall it's a good airport,ost
Ensemble correcte  mais les bages sont beaucoup endomagées et perdu !!!,ost
Aéroport dont la piste n'était pas plate.,ost
Great Airport!!!! Good place for spotting and bussines,ost
Great airport!,ost
Ce qui est surprenant est le filtrage à l'entrée du terminal. Si vous arrivez plus tôt que le début d'enregistrement on ne vous laisse même pas entrer dans le bâtiment et vous vous retrouvez à faire la queue dehors... Après cela  pas de souci particulier  équipements et processus basiques mais fonctionnels. Salon affaires correct.,coo
Corrupt security,coo
Very small airport  didn't have anything to do past security. Staff mostly didn't speak english. Those that were  didn't seem to be happy I don't speak bosnian. Easy and cheap parking (5 BAM; I don't know about long term parking though).,bnx
Mostar Airport is a pretty good Airport ! Because you can travel acrosse the world with the line Zagreb Mostar,omo
Mostar Airport  a small  pleasent and friendly airport. Perfect posititon  20km from Medugorje and 60km from Adriatic Sea. Check out Mistral Air and Meridiana fly web pages to get flights from Italy to Mostar. Visit www.mostar-airport.ba for more informations.,omo
Mostar Airport was opened for civilian air traffic in 1965 for domestic flights. In 1984  the airport became Mostar International Airport and was announced to be an alternative for Sarajevo International Airport during the 1984 Winter Olympics. The airport is also popular for people making the pilgrimage to nearby Međugorje. In 2012  the company had a twofold increase in traffic  making it the second busiest in the Bosnia and Herzegovina Kindly persons at Mostar International airport and very nice City of Mostar. Be sure to visit.,omo
Dok nam ne budu stranci dolazili u Mostar bit ce dobro ! :D,omo
This is an airport void of facilities. The only option for food is a small café with overpriced dry sandwiches and tiny bottles of drinks. There are practically no sockets for charging your cellphone etc.  and the available WiFi is terribly slow. If there is more than one or two flights leaving at the same time  the number of seats available is also insufficient. The only public transportation from the airport is a bus that only leaves about every two hours. The taxi drivers refuse to use the taximeter  and charge outrageous prices for the short trip into town.,sjj
A tiny airport with a very poor Lounge. I believe there is only 4 gates for boarding. View is good for airplane seighting.,sjj
Nice little airport with quick check in and fast security control. The airport is being expanded right now  but it does not create problems for travelers. I really enjoy the view on the runway,sjj
The worst airport I've ever seen. No direct bus/tram to the city center. Free wifi for 15 minutes  no water in only one duty-free shop (!)  security control is a joke. Even the main clock says wrong time...,sjj
